mat1,mat2
102402.666666667,94
102403,94
102403.333333333,94
102403.666666667,94
102404,94
102404.333333333,94
102404.666666667,94
102405,94
102405.333333333,94
102405.666666667,94
102406,94
102406.333333333,94
102406.666666667,93
102407,93
102407.333333333,93
102407.666666667,93
102408,93
102408.333333333,93
102408.666666667,93
102409,93
102409.333333333,93
102409.666666667,93
102410,93
102410.333333333,93
102410.666666667,93
102411,93
102411.333333333,93
102411.666666667,93
102412,93
102412.333333333,93
102412.666666667,93
102413,93
102413.333333333,93
102413.666666667,93
102414,93
102414.333333333,93
102414.666666667,93
102415,93
102415.333333333,93
102415.666666667,93
102416,93
102416.333333333,93
102416.666666667,93
102417,93
102417.333333333,93
102417.666666667,93
102418,93
102418.333333333,93
102418.666666667,92
102419,92
102419.333333333,92
102419.666666667,92
102420,92
102420.333333333,92
102420.666666667,92
102421,92
102421.333333333,92
102421.666666667,92
102422,92
102422.333333333,92
102422.666666667,92
102423,92
102423.333333333,92
102423.666666667,92
102424,92
102424.333333333,92
102424.666666667,92
102425,92
102425.333333333,92
102425.666666667,92
102426,92
102426.333333333,92
102426.666666667,92
102427,92
102427.333333333,92
102427.666666667,92
102428,92
102428.333333333,92
102428.666666667,92
102429,92
102429.333333333,92
102429.666666667,92
102430,92
102430.333333333,92
102430.666666667,92
102431,92
102431.333333333,92
102431.666666667,92
102432,92
102432.333333333,92
102432.666666667,92
102433,92
102433.333333333,92
102433.666666667,92
102434,92
102434.333333333,92
102434.666666667,92
102435,92
102435.333333333,92
102435.666666667,92
102436,92
102436.333333333,92
102436.666666667,92
102437,92
102437.333333333,92
102437.666666667,92
102438,92
102438.333333333,92
102438.666666667,92
102439,92
102439.333333333,92
102439.666666667,92
102440,92
102440.333333333,92
102440.666666667,92
102441,92
102441.333333333,92
102441.666666667,92
102442,92
102442.333333333,92
102442.666666667,92
102443,92
102443.333333333,92
102443.666666667,92
102444,92
102444.333333333,92
102444.666666667,92
102445,92
102445.333333333,92
102445.666666667,92
102446,92
102446.333333333,92
102446.666666667,92
102447,92
102447.333333333,92
102447.666666667,92
102448,92
102448.333333333,92
102448.666666667,92
102449,92
102449.333333333,92
102449.666666667,92
102450,92
102450.333333333,92
102450.666666667,92
102451,92
102451.333333333,92
102451.666666667,92
102452,92
102452.333333333,92
102452.666666667,92
102453,92
102453.333333333,92
102453.666666667,92
102454,92
102454.333333333,92
102454.666666667,92
102455,92
102455.333333333,92
102455.666666667,92
102456,92
102456.333333333,92
102456.666666667,92
102457,92
102457.333333333,92
102457.666666667,92
102458,92
102458.333333333,92
102458.666666667,92
102459,92
102459.333333333,92
102459.666666667,92
102460,92
102460.333333333,92
102460.666666667,92
102461,92
102461.333333333,92
102461.666666667,92
102462,92
102462.333333333,92
102462.666666667,92
102463,92
102463.333333333,92
102463.666666667,92
102464,92
102464.333333333,92
102464.666666667,92
102465,92
102465.333333333,92
102465.666666667,92
102466,92
102466.333333333,92
102466.666666667,92
102467,92
102467.333333333,92
102467.666666667,92
102468,92
102468.333333333,92
102468.666666667,92
102469,92
102469.333333333,92
102469.666666667,92
102470,92
102470.333333333,92
102470.666666667,92
102471,92
102471.333333333,92
102471.666666667,92
102472,92
102472.333333333,92
102472.666666667,92
102473,92
102473.333333333,92
102473.666666667,92
102474,92
102474.333333333,92
102474.666666667,92
102475,92
102475.333333333,92
102475.666666667,92
102476,92
102476.333333333,92
102476.666666667,92
102477,92
102477.333333333,92
102477.666666667,92
102478,92
102478.333333333,92
102478.666666667,92
102479,92
102479.333333333,92
102479.666666667,92
102480,92
102480.333333333,92
102480.666666667,92
102481,92
102481.333333333,92
102481.666666667,92
102482,92
102482.333333333,92
102482.666666667,92
102483,92
102483.333333333,92
102483.666666667,92
102484,92
102484.333333333,92
102484.666666667,92
102485,93
102485.333333333,93
102485.666666667,93
102486,93
102486.333333333,93
102486.666666667,93
102487,93
102487.333333333,93
102487.666666667,93
102488,93
102488.333333333,93
102488.666666667,93
102489,93
102489.333333333,93
102489.666666667,93
102490,93
102490.333333333,93
102490.666666667,93
102491,93
102491.333333333,93
102491.666666667,93
102492,93
102492.333333333,93
102492.666666667,93
102493,93
102493.333333333,93
102493.666666667,93
102494,93
102494.333333333,93
102494.666666667,93
102495,93
102495.333333333,93
102495.666666667,92
102496,92
102496.333333333,92
102496.666666667,92
102497,92
102497.333333333,92
102497.666666667,92
102498,92
102498.333333333,92
102498.666666667,92
102499,92
102499.333333333,92
102499.666666667,92
102500,92
102500.333333333,92
102500.666666667,92
102501,92
102501.333333333,92
102501.666666667,92
102502,92
102502.333333333,92
102502.666666667,92
102503,92
102503.333333333,92
102503.666666667,92
102504,92
102504.333333333,92
102504.666666667,92
102505,92
102505.333333333,92
102505.666666667,92
102506,92
102506.333333333,92
102506.666666667,92
102507,92
102507.333333333,92
102507.666666667,92
102508,92
102508.333333333,92
102508.666666667,92
102509,92
102509.333333333,92
102509.666666667,92
102510,92
102510.333333333,92
102510.666666667,92
102511,92
102511.333333333,93
102511.666666667,93
102512,93
102512.333333333,93
102512.666666667,93
102513,93
102513.333333333,93
102513.666666667,93
102514,93
102514.333333333,93
102514.666666667,93
102515,93
102515.333333333,93
102515.666666667,93
102516,93
102516.333333333,93
102516.666666667,93
102517,93
102517.333333333,93
102517.666666667,93
102518,93
102518.333333333,93
102518.666666667,93
102519,93
102519.333333333,93
102519.666666667,93
102520,93
102520.333333333,93
102520.666666667,93
102521,93
102521.333333333,93
102521.666666667,93
102522,93
102522.333333333,93
102522.666666667,93
102523,93
102523.333333333,93
102523.666666667,93
102524,93
102524.333333333,93
102524.666666667,93
102525,93
102525.333333333,93
102525.666666667,93
102526,93
102526.333333333,93
102526.666666667,93
102527,93
102527.333333333,93
102527.666666667,93
102528,93
102528.333333333,93
102528.666666667,93
102529,93
102529.333333333,93
102529.666666667,93
102530,93
102530.333333333,93
102530.666666667,93
102531,93
102531.333333333,93
102531.666666667,93
102532,93
102532.333333333,93
102532.666666667,93
102533,93
102533.333333333,93
102533.666666667,93
102534,93
102534.333333333,93
102534.666666667,93
102535,93
102535.333333333,93
102535.666666667,93
102536,93
102536.333333333,93
102536.666666667,93
102537,93
102537.333333333,93
102537.666666667,93
102538,93
102538.333333333,93
102538.666666667,93
102539,93
102539.333333333,93
102539.666666667,93
102540,93
102540.333333333,93
102540.666666667,93
102541,93
102541.333333333,93
102541.666666667,93
102542,93
102542.333333333,93
102542.666666667,93
102543,93
102543.333333333,93
102543.666666667,93
102544,93
102544.333333333,93
102544.666666667,93
102545,93
102545.333333333,93
102545.666666667,93
102546,93
102546.333333333,93
102546.666666667,93
102547,93
102547.333333333,93
102547.666666667,93
102548,93
102548.333333333,93
102548.666666667,93
102549,93
102549.333333333,93
102549.666666667,93
102550,93
102550.333333333,93
102550.666666667,93
102551,93
102551.333333333,94
102551.666666667,94
102552,94
102552.333333333,94
102552.666666667,94
102553,94
102553.333333333,94
102553.666666667,94
102554,94
102554.333333333,94
102554.666666667,94
102555,94
102555.333333333,94
102555.666666667,94
102556,95
102556.333333333,95
102556.666666667,95
102557,95
102557.333333333,95
102557.666666667,95
102558,95
102558.333333333,95
102558.666666667,95
102559,95
102559.333333333,95
102559.666666667,95
102560,95
102560.333333333,95
102560.666666667,95
102561,95
102561.333333333,95
102561.666666667,95
102562,95
102562.333333333,95
102562.666666667,95
102563,95
102563.333333333,95
102563.666666667,95
102564,95
102564.333333333,95
102564.666666667,95
102565,95
102565.333333333,95
102565.666666667,95
102566,95
102566.333333333,95
102566.666666667,95
102567,95
102567.333333333,95
102567.666666667,95
102568,94
102568.333333333,94
102568.666666667,94
102569,94
102569.333333333,94
102569.666666667,94
102570,94
102570.333333333,94
102570.666666667,94
102571,94
102571.333333333,94
102571.666666667,94
102572,94
102572.333333333,94
102572.666666667,94
102573,93
102573.333333333,93
102573.666666667,93
102574,93
102574.333333333,93
102574.666666667,93
102575,93
102575.333333333,93
102575.666666667,93
102576,93
102576.333333333,93
102576.666666667,93
102577,93
102577.333333333,93
102577.666666667,92
102578,92
102578.333333333,92
102578.666666667,92
102579,92
102579.333333333,92
102579.666666667,92
102580,92
102580.333333333,92
102580.666666667,92
102581,92
102581.333333333,92
102581.666666667,92
102582,92
102582.333333333,92
102582.666666667,92
102583,92
102583.333333333,92
102583.666666667,92
102584,92
102584.333333333,92
102584.666666667,92
102585,92
102585.333333333,92
102585.666666667,92
102586,92
102586.333333333,92
102586.666666667,92
102587,92
102587.333333333,92
102587.666666667,92
102588,92
102588.333333333,92
102588.666666667,92
102589,92
102589.333333333,92
102589.666666667,92
102590,92
102590.333333333,92
102590.666666667,92
102591,92
102591.333333333,92
102591.666666667,92
102592,92
102592.333333333,92
102592.666666667,92
102593,92
102593.333333333,92
102593.666666667,92
102594,92
102594.333333333,92
102594.666666667,92
102595,92
102595.333333333,92
102595.666666667,92
102596,92
102596.333333333,92
102596.666666667,92
102597,92
102597.333333333,92
102597.666666667,92
102598,92
102598.333333333,92
102598.666666667,92
102599,92
102599.333333333,92
102599.666666667,92
102600,92
102600.333333333,92
102600.666666667,92
102601,92
102601.333333333,92
102601.666666667,92
102602,92
102602.333333333,92
102602.666666667,92
102603,92
102603.333333333,92
102603.666666667,92
102604,92
102604.333333333,93
102604.666666667,93
102605,93
102605.333333333,93
102605.666666667,93
102606,93
102606.333333333,93
102606.666666667,93
102607,93
102607.333333333,93
102607.666666667,93
102608,94
102608.333333333,94
102608.666666667,94
102609,94
102609.333333333,94
102609.666666667,94
102610,94
102610.333333333,94
102610.666666667,94
102611,94
102611.333333333,94
102611.666666667,94
102612,94
102612.333333333,94
102612.666666667,95
102613,95
102613.333333333,95
102613.666666667,95
102614,95
102614.333333333,95
102614.666666667,95
102615,95
102615.333333333,95
102615.666666667,95
102616,95
102616.333333333,95
102616.666666667,95
102617,95
102617.333333333,95
102617.666666667,95
102618,95
102618.333333333,95
102618.666666667,95
102619,95
102619.333333333,95
102619.666666667,95
102620,95
102620.333333333,95
102620.666666667,95
102621,94
102621.333333333,94
102621.666666667,94
102622,94
102622.333333333,94
102622.666666667,94
102623,94
102623.333333333,94
102623.666666667,94
102624,94
102624.333333333,94
102624.666666667,94
102625,94
102625.333333333,94
102625.666666667,94
102626,94
102626.333333333,94
102626.666666667,94
102627,94
102627.333333333,94
102627.666666667,94
102628,94
102628.333333333,94
102628.666666667,94
102629,94
102629.333333333,94
102629.666666667,94
102630,94
102630.333333333,94
102630.666666667,94
102631,94
102631.333333333,94
102631.666666667,94
102632,94
102632.333333333,94
102632.666666667,94
102633,94
102633.333333333,93
102633.666666667,93
102634,93
102634.333333333,93
102634.666666667,93
102635,93
102635.333333333,93
102635.666666667,93
102636,93
102636.333333333,93
102636.666666667,93
102637,93
102637.333333333,93
102637.666666667,93
102638,93
102638.333333333,93
102638.666666667,93
102639,93
102639.333333333,93
102639.666666667,93
102640,93
102640.333333333,92
102640.666666667,92
102641,92
102641.333333333,92
102641.666666667,92
102642,92
102642.333333333,92
102642.666666667,92
102643,92
102643.333333333,92
102643.666666667,92
102644,92
102644.333333333,92
102644.666666667,92
102645,92
102645.333333333,92
102645.666666667,92
102646,92
102646.333333333,92
102646.666666667,92
102647,92
102647.333333333,92
102647.666666667,91
102648,91
102648.333333333,91
102648.666666667,92
102649,92
102649.333333333,92
102649.666666667,92
102650,92
102650.333333333,92
102650.666666667,92
102651,92
102651.333333333,92
102651.666666667,92
102652,92
102652.333333333,92
102652.666666667,92
102653,92
102653.333333333,92
102653.666666667,92
102654,92
102654.333333333,92
102654.666666667,92
102655,92
102655.333333333,92
102655.666666667,92
102656,92
102656.333333333,92
102656.666666667,92
102657,92
102657.333333333,92
102657.666666667,92
102658,92
102658.333333333,92
102658.666666667,92
102659,92
102659.333333333,92
102659.666666667,92
102660,92
102660.333333333,92
102660.666666667,92
102661,92
102661.333333333,92
102661.666666667,92
102662,93
102662.333333333,93
102662.666666667,93
102663,93
102663.333333333,93
102663.666666667,93
102664,93
102664.333333333,93
102664.666666667,93
102665,93
102665.333333333,93
102665.666666667,93
102666,93
102666.333333333,93
102666.666666667,93
102667,94
102667.333333333,94
102667.666666667,94
102668,94
102668.333333333,94
102668.666666667,94
102669,94
102669.333333333,94
102669.666666667,94
102670,94
102670.333333333,94
102670.666666667,94
102671,94
102671.333333333,94
102671.666666667,95
102672,95
102672.333333333,95
102672.666666667,95
102673,95
102673.333333333,95
102673.666666667,95
102674,95
102674.333333333,95
102674.666666667,95
102675,95
102675.333333333,95
102675.666666667,95
102676,95
102676.333333333,95
102676.666666667,95
102677,95
102677.333333333,95
102677.666666667,95
102678,95
102678.333333333,95
102678.666666667,95
102679,95
102679.333333333,95
102679.666666667,95
102680,95
102680.333333333,95
102680.666666667,95
102681,95
102681.333333333,95
102681.666666667,95
102682,95
102682.333333333,95
102682.666666667,95
102683,95
102683.333333333,95
102683.666666667,94
102684,94
102684.333333333,94
102684.666666667,94
102685,94
102685.333333333,94
102685.666666667,94
102686,94
102686.333333333,94
102686.666666667,94
102687,94
102687.333333333,94
102687.666666667,94
102688,94
102688.333333333,94
102688.666666667,94
102689,94
102689.333333333,94
102689.666666667,94
102690,94
102690.333333333,94
102690.666666667,94
102691,93
102691.333333333,93
102691.666666667,93
102692,93
102692.333333333,93
102692.666666667,93
102693,93
102693.333333333,93
102693.666666667,93
102694,93
102694.333333333,93
102694.666666667,92
102695,92
102695.333333333,92
102695.666666667,92
102696,92
102696.333333333,92
102696.666666667,92
102697,92
102697.333333333,92
102697.666666667,92
102698,92
102698.333333333,92
102698.666666667,92
102699,92
102699.333333333,92
102699.666666667,92
102700,92
102700.333333333,92
102700.666666667,92
102701,92
102701.333333333,92
102701.666666667,92
102702,92
102702.333333333,92
102702.666666667,92
102703,92
102703.333333333,92
102703.666666667,92
102704,92
102704.333333333,92
102704.666666667,92
102705,92
102705.333333333,92
102705.666666667,92
102706,92
102706.333333333,92
102706.666666667,93
102707,93
102707.333333333,93
102707.666666667,93
102708,93
102708.333333333,93
102708.666666667,93
102709,93
102709.333333333,93
102709.666666667,93
102710,93
102710.333333333,93
102710.666666667,93
102711,93
102711.333333333,93
102711.666666667,93
102712,93
102712.333333333,93
102712.666666667,93
102713,93
102713.333333333,93
102713.666666667,93
102714,94
102714.333333333,94
102714.666666667,94
102715,94
102715.333333333,94
102715.666666667,94
102716,94
102716.333333333,94
102716.666666667,94
102717,94
102717.333333333,94
102717.666666667,94
102718,94
102718.333333333,94
102718.666666667,94
102719,94
102719.333333333,94
102719.666666667,94
102720,94
102720.333333333,94
102720.666666667,94
102721,94
102721.333333333,94
102721.666666667,94
102722,94
102722.333333333,94
102722.666666667,94
102723,94
102723.333333333,94
102723.666666667,94
102724,94
102724.333333333,94
102724.666666667,94
102725,94
102725.333333333,94
102725.666666667,94
102726,94
102726.333333333,94
102726.666666667,94
102727,94
102727.333333333,94
102727.666666667,94
102728,94
102728.333333333,94
102728.666666667,94
102729,94
102729.333333333,94
102729.666666667,94
102730,94
102730.333333333,94
102730.666666667,94
102731,94
102731.333333333,94
102731.666666667,94
102732,94
102732.333333333,94
102732.666666667,94
102733,94
102733.333333333,94
102733.666666667,94
102734,94
102734.333333333,94
102734.666666667,94
102735,94
102735.333333333,94
102735.666666667,93
102736,93
102736.333333333,93
102736.666666667,93
102737,93
102737.333333333,93
102737.666666667,93
102738,93
102738.333333333,93
102738.666666667,93
102739,93
102739.333333333,93
102739.666666667,93
102740,93
102740.333333333,93
102740.666666667,93
102741,93
102741.333333333,93
102741.666666667,92
102742,92
102742.333333333,92
102742.666666667,92
102743,92
102743.333333333,92
102743.666666667,92
102744,92
102744.333333333,92
102744.666666667,92
102745,92
102745.333333333,92
102745.666666667,92
102746,92
102746.333333333,92
102746.666666667,92
102747,92
102747.333333333,92
102747.666666667,91
102748,91
102748.333333333,91
102748.666666667,91
102749,92
102749.333333333,92
102749.666666667,92
102750,92
102750.333333333,92
102750.666666667,92
102751,92
102751.333333333,92
102751.666666667,92
102752,92
102752.333333333,92
102752.666666667,92
102753,92
102753.333333333,92
102753.666666667,92
102754,92
102754.333333333,92
102754.666666667,92
102755,92
102755.333333333,92
102755.666666667,92
102756,92
102756.333333333,92
102756.666666667,92
102757,92
102757.333333333,92
102757.666666667,92
102758,92
102758.333333333,92
102758.666666667,92
102759,92
102759.333333333,92
102759.666666667,92
102760,92
102760.333333333,92
102760.666666667,92
102761,92
102761.333333333,92
102761.666666667,92
102762,93
102762.333333333,93
102762.666666667,93
102763,93
102763.333333333,93
102763.666666667,93
102764,93
102764.333333333,93
102764.666666667,93
102765,93
102765.333333333,93
102765.666666667,93
102766,93
102766.333333333,93
102766.666666667,93
102767,93
102767.333333333,93
102767.666666667,93
102768,93
102768.333333333,93
102768.666666667,93
102769,93
102769.333333333,93
102769.666666667,93
102770,93
102770.333333333,93
102770.666666667,94
102771,94
102771.333333333,94
102771.666666667,94
102772,94
102772.333333333,94
102772.666666667,94
102773,94
102773.333333333,94
102773.666666667,94
102774,94
102774.333333333,94
102774.666666667,94
102775,94
102775.333333333,94
102775.666666667,94
102776,94
102776.333333333,94
102776.666666667,94
102777,94
102777.333333333,94
102777.666666667,94
102778,94
102778.333333333,94
102778.666666667,94
102779,94
102779.333333333,94
102779.666666667,94
102780,94
102780.333333333,94
102780.666666667,94
102781,94
102781.333333333,94
102781.666666667,94
102782,94
102782.333333333,94
102782.666666667,94
102783,94
102783.333333333,94
102783.666666667,94
102784,94
102784.333333333,94
102784.666666667,94
102785,94
102785.333333333,94
102785.666666667,94
102786,94
102786.333333333,94
102786.666666667,94
102787,94
102787.333333333,94
102787.666666667,94
102788,94
102788.333333333,94
102788.666666667,94
102789,94
102789.333333333,94
102789.666666667,94
102790,94
102790.333333333,94
102790.666666667,94
102791,94
102791.333333333,94
102791.666666667,94
102792,94
102792.333333333,94
102792.666666667,94
102793,94
102793.333333333,94
102793.666666667,94
102794,94
102794.333333333,94
102794.666666667,94
102795,94
102795.333333333,94
102795.666666667,94
102796,94
102796.333333333,94
102796.666666667,94
102797,94
102797.333333333,94
102797.666666667,94
102798,94
102798.333333333,94
102798.666666667,94
102799,94
102799.333333333,93
102799.666666667,93
102800,93
102800.333333333,93
102800.666666667,93
102801,93
102801.333333333,93
102801.666666667,93
102802,93
102802.333333333,93
102802.666666667,93
102803,93
102803.333333333,93
102803.666666667,93
102804,93
102804.333333333,93
102804.666666667,93
102805,93
102805.333333333,93
102805.666666667,92
102806,92
102806.333333333,92
102806.666666667,92
102807,92
102807.333333333,92
102807.666666667,92
102808,92
102808.333333333,92
102808.666666667,92
102809,91
102809.333333333,91
102809.666666667,91
102810,91
102810.333333333,91
102810.666666667,91
102811,91
102811.333333333,91
102811.666666667,91
102812,91
102812.333333333,91
102812.666666667,91
102813,91
102813.333333333,91
102813.666666667,91
102814,91
102814.333333333,91
102814.666666667,91
102815,91
102815.333333333,91
102815.666666667,91
102816,91
102816.333333333,91
102816.666666667,91
102817,91
102817.333333333,91
102817.666666667,91
102818,91
102818.333333333,91
102818.666666667,91
102819,91
102819.333333333,91
102819.666666667,91
102820,92
102820.333333333,92
102820.666666667,92
102821,92
102821.333333333,92
102821.666666667,92
102822,92
102822.333333333,92
102822.666666667,92
102823,92
102823.333333333,92
102823.666666667,92
102824,92
102824.333333333,92
102824.666666667,92
102825,92
102825.333333333,92
102825.666666667,92
102826,92
102826.333333333,92
102826.666666667,92
102827,92
102827.333333333,93
102827.666666667,93
102828,93
102828.333333333,93
102828.666666667,93
102829,93
102829.333333333,93
102829.666666667,93
102830,93
102830.333333333,93
102830.666666667,93
102831,93
102831.333333333,93
102831.666666667,93
102832,93
102832.333333333,93
102832.666666667,93
102833,93
102833.333333333,93
102833.666666667,93
102834,93
102834.333333333,93
102834.666666667,93
102835,93
102835.333333333,93
102835.666666667,93
102836,93
102836.333333333,93
102836.666666667,93
102837,93
102837.333333333,93
102837.666666667,93
102838,93
102838.333333333,93
102838.666666667,93
102839,93
102839.333333333,93
102839.666666667,93
102840,93
102840.333333333,93
102840.666666667,93
102841,93
102841.333333333,93
102841.666666667,93
102842,93
102842.333333333,93
102842.666666667,93
102843,93
102843.333333333,93
102843.666666667,93
102844,93
102844.333333333,93
102844.666666667,93
102845,93
102845.333333333,92
102845.666666667,92
102846,92
102846.333333333,92
102846.666666667,92
102847,92
102847.333333333,92
102847.666666667,92
102848,92
102848.333333333,92
102848.666666667,92
102849,92
102849.333333333,92
102849.666666667,92
102850,92
102850.333333333,92
102850.666666667,92
102851,92
102851.333333333,92
102851.666666667,92
102852,92
102852.333333333,92
102852.666666667,93
102853,93
102853.333333333,93
102853.666666667,93
102854,93
102854.333333333,93
102854.666666667,93
102855,93
102855.333333333,93
102855.666666667,93
102856,93
102856.333333333,93
102856.666666667,93
102857,93
102857.333333333,93
102857.666666667,93
102858,93
102858.333333333,93
102858.666666667,93
102859,93
102859.333333333,93
102859.666666667,93
102860,93
102860.333333333,93
102860.666666667,93
102861,93
102861.333333333,93
102861.666666667,93
102862,93
102862.333333333,93
102862.666666667,93
102863,93
102863.333333333,93
102863.666666667,93
102864,93
102864.333333333,93
102864.666666667,93
102865,93
102865.333333333,93
102865.666666667,93
102866,93
102866.333333333,93
102866.666666667,93
102867,93
102867.333333333,93
102867.666666667,93
102868,93
102868.333333333,93
102868.666666667,93
102869,93
102869.333333333,93
102869.666666667,93
102870,93
102870.333333333,93
102870.666666667,93
102871,93
102871.333333333,93
102871.666666667,93
102872,93
102872.333333333,93
102872.666666667,93
102873,93
102873.333333333,93
102873.666666667,93
102874,93
102874.333333333,93
102874.666666667,93
102875,93
102875.333333333,93
102875.666666667,93
102876,93
102876.333333333,93
102876.666666667,92
102877,92
102877.333333333,92
102877.666666667,92
102878,92
102878.333333333,92
102878.666666667,92
102879,92
102879.333333333,92
102879.666666667,92
102880,92
102880.333333333,92
102880.666666667,92
102881,92
102881.333333333,92
102881.666666667,92
102882,92
102882.333333333,92
102882.666666667,92
102883,92
102883.333333333,92
102883.666666667,92
102884,92
102884.333333333,92
102884.666666667,92
102885,92
102885.333333333,92
102885.666666667,92
102886,92
102886.333333333,92
102886.666666667,92
102887,92
102887.333333333,92
102887.666666667,92
102888,92
102888.333333333,92
102888.666666667,92
102889,92
102889.333333333,92
102889.666666667,92
102890,93
102890.333333333,93
102890.666666667,93
102891,93
102891.333333333,93
102891.666666667,93
102892,93
102892.333333333,93
102892.666666667,93
102893,93
102893.333333333,93
102893.666666667,93
102894,93
102894.333333333,93
102894.666666667,93
102895,93
102895.333333333,93
102895.666666667,93
102896,93
102896.333333333,93
102896.666666667,93
102897,93
102897.333333333,93
102897.666666667,93
102898,93
102898.333333333,93
102898.666666667,93
102899,93
102899.333333333,93
102899.666666667,93
102900,93
102900.333333333,93
102900.666666667,93
102901,93
102901.333333333,93
102901.666666667,93
102902,93
102902.333333333,93
102902.666666667,93
102903,93
102903.333333333,93
102903.666666667,93
102904,93
102904.333333333,93
102904.666666667,93
102905,93
102905.333333333,93
102905.666666667,93
102906,93
102906.333333333,93
102906.666666667,93
102907,93
102907.333333333,93
102907.666666667,93
102908,93
102908.333333333,93
102908.666666667,93
102909,93
102909.333333333,93
102909.666666667,93
102910,93
102910.333333333,93
102910.666666667,93
102911,93
102911.333333333,93
102911.666666667,93
102912,93
102912.333333333,93
102912.666666667,93
102913,93
102913.333333333,93
102913.666666667,93
102914,93
102914.333333333,93
102914.666666667,93
102915,93
102915.333333333,93
102915.666666667,93
102916,93
102916.333333333,93
102916.666666667,93
102917,93
102917.333333333,93
102917.666666667,93
102918,93
102918.333333333,93
102918.666666667,93
102919,93
102919.333333333,93
102919.666666667,93
102920,93
102920.333333333,93
102920.666666667,93
102921,93
102921.333333333,93
102921.666666667,93
102922,93
102922.333333333,93
102922.666666667,93
102923,93
102923.333333333,93
102923.666666667,93
102924,93
102924.333333333,93
102924.666666667,93
102925,93
102925.333333333,93
102925.666666667,93
102926,93
102926.333333333,93
102926.666666667,93
102927,93
102927.333333333,93
102927.666666667,93
102928,93
102928.333333333,93
102928.666666667,93
102929,93
102929.333333333,93
102929.666666667,93
102930,93
102930.333333333,93
102930.666666667,93
102931,93
102931.333333333,93
102931.666666667,93
102932,93
102932.333333333,93
102932.666666667,93
102933,93
102933.333333333,93
102933.666666667,93
102934,93
102934.333333333,93
102934.666666667,93
102935,93
102935.333333333,93
102935.666666667,93
102936,93
102936.333333333,93
102936.666666667,93
102937,93
102937.333333333,93
102937.666666667,93
102938,93
102938.333333333,93
102938.666666667,93
102939,93
102939.333333333,93
102939.666666667,93
102940,93
102940.333333333,93
102940.666666667,93
102941,93
102941.333333333,93
102941.666666667,93
102942,93
102942.333333333,93
102942.666666667,93
102943,93
102943.333333333,93
102943.666666667,93
102944,93
102944.333333333,93
102944.666666667,93
102945,93
102945.333333333,93
102945.666666667,93
102946,93
102946.333333333,93
102946.666666667,93
102947,93
102947.333333333,93
102947.666666667,93
102948,93
102948.333333333,93
102948.666666667,93
102949,93
102949.333333333,93
102949.666666667,93
102950,93
102950.333333333,93
102950.666666667,93
102951,93
102951.333333333,93
102951.666666667,93
102952,93
102952.333333333,93
102952.666666667,93
102953,93
102953.333333333,93
102953.666666667,93
102954,93
102954.333333333,93
102954.666666667,93
102955,93
102955.333333333,93
102955.666666667,93
102956,93
102956.333333333,93
102956.666666667,93
102957,93
102957.333333333,93
102957.666666667,93
102958,93
102958.333333333,93
102958.666666667,93
102959,93
102959.333333333,93
102959.666666667,93
102960,93
102960.333333333,93
102960.666666667,93
102961,93
102961.333333333,93
102961.666666667,93
102962,93
102962.333333333,93
102962.666666667,93
102963,93
102963.333333333,93
102963.666666667,93
102964,93
102964.333333333,93
102964.666666667,93
102965,93
102965.333333333,93
102965.666666667,93
102966,93
102966.333333333,93
102966.666666667,93
102967,93
102967.333333333,93
102967.666666667,93
102968,93
102968.333333333,93
102968.666666667,93
102969,93
102969.333333333,93
102969.666666667,93
102970,93
102970.333333333,93
102970.666666667,93
102971,93
102971.333333333,93
102971.666666667,93
102972,93
102972.333333333,93
102972.666666667,93
102973,93
102973.333333333,93
102973.666666667,93
102974,93
102974.333333333,93
102974.666666667,93
102975,93
102975.333333333,93
102975.666666667,93
102976,93
102976.333333333,93
102976.666666667,93
102977,93
102977.333333333,93
102977.666666667,93
102978,93
102978.333333333,93
102978.666666667,93
102979,93
102979.333333333,93
102979.666666667,93
102980,93
102980.333333333,93
102980.666666667,93
102981,93
102981.333333333,93
102981.666666667,93
102982,93
102982.333333333,93
102982.666666667,93
102983,93
102983.333333333,93
102983.666666667,93
102984,93
102984.333333333,93
102984.666666667,93
102985,93
102985.333333333,93
102985.666666667,93
102986,93
102986.333333333,93
102986.666666667,93
102987,93
102987.333333333,93
102987.666666667,93
102988,93
102988.333333333,93
102988.666666667,93
102989,93
102989.333333333,93
102989.666666667,93
102990,93
102990.333333333,93
102990.666666667,93
102991,93
102991.333333333,93
102991.666666667,93
102992,93
102992.333333333,93
102992.666666667,93
102993,93
102993.333333333,93
102993.666666667,93
102994,93
102994.333333333,93
102994.666666667,93
102995,93
102995.333333333,93
102995.666666667,0
102996,0
102996.333333333,0
102996.666666667,0
102997,0
102997.333333333,0
102997.666666667,0
102998,0
102998.333333333,93
102998.666666667,93
102999,93
102999.333333333,93
102999.666666667,93
103000,93
103000.333333333,93
103000.666666667,93
103001,93
103001.333333333,93
103001.666666667,93
103002,93
103002.333333333,93
103002.666666667,94
103003,94
103003.333333333,94
103003.666666667,94
103004,94
103004.333333333,94
103004.666666667,94
103005,94
103005.333333333,94
103005.666666667,94
103006,94
103006.333333333,94
103006.666666667,94
103007,94
103007.333333333,94
103007.666666667,94
103008,94
103008.333333333,94
103008.666666667,94
103009,94
103009.333333333,94
103009.666666667,94
103010,94
103010.333333333,94
